VIN,Price,Model,Year,Drivetrain,Exterior Color,Interior Color,Wheels,Mileage,Location,History
5YJSA1S20FF084972,37400,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",39065,"Renton, WA",CLEAN
5YJSA1H16FF100932,37500,Model S,2015,85Kwh,Solid Black,Tan,"19"" Sport Wheels",29780,"Lathrop, CA",CLEAN
5YJSA1E24FF119251,37700,Model S,2015,Dual Motor 70Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",41589,"Portland, OR",CLEAN
5YJSA1E11GF164074,37800,Model S,2016,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",39211,"Littleton, CO",CLEAN
5YJSA1E25FF106475,37900,Model S,2015,Dual Motor 70Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",31190,"Lathrop, CA",CLEAN
5YJSA1E16FF112325,38000,Model S,2015,70Kwh,Silver Metallic,Grey,"19"" Sport Wheels",21874,"Lathrop, CA",CLEAN
5YJSA1E2XFF116886,38200,Model S,2015,Dual Motor 90Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",76688,"Lathrop, CA",CLEAN
5YJSA1H29FF083178,38200,Model S,2015,Dual Motor 85Kwh,Model X Grey,Black,"19"" Sport Wheels",49972,"Columbus, OH",CLEAN
5YJSA1E25GF120832,38300,Model S,2016,Dual Motor 90Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",82041,"Lisle, IL",CLEAN
5YJSA1E17GF160630,38500,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",40701,"Lathrop, CA",CLEAN
5YJSA1E28GF124437,38600,Model S,2016,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",45509,"Lathrop, CA",CLEAN
5YJSA1H40FF087525,38900,Model S,2015,Dual Motor 85Kwh Performance,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",68927,"Lathrop, CA",CLEAN
5YJSA1S25FF088015,39200,Model S,2015,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",32115,"West Palm Beach, FL",CLEAN
5YJSA1E13GF150998,39500,Model S,2016,75Kwh,Model X Grey,Grey,"19"" Sport Wheels",30111,"Lathrop, CA",CLEAN
5YJSA1E19HF217816,39700,Model S,2017,75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",42197,"Lathrop, CA",CLEAN
5YJSA4S28FF096742,39700,Model S,2015,Dual Motor 70Kwh,Brown Metallic,Tan,"19"" Sport Wheels",35857,"Littleton, CO",CLEAN
5YJSA1H1XFFP77367,39800,Model S,2015,85Kwh,Model X Grey,Black,"19"" Sport Wheels",30971,"Hawthorne, CA",CLEAN
5YJSA1E18GF150138,39800,Model S,2016,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",33415,"Renton, WA",CLEAN
5YJSA1E11HF177442,39900,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",45792,"Lathrop, CA",CLEAN
5YJSA1H15FF081595,40000,Model S,2015,85Kwh,Model X Grey,Grey,"19"" Sport Wheels",33535,"Lathrop, CA",CLEAN
5YJSA1S24FF100526,40000,Model S,2015,Dual Motor 70Kwh,Model X Grey,Grey,"19"" Sport Wheels",29782,,CLEAN
5YJSA1E20GF153723,40200,Model S,2016,Dual Motor 75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",29935,"Decatur, GA",PREVIOUS ACCIDENT(S)
5YJSA1E17HF208855,40300,Model S,2017,75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",34665,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E28GF153954,40700,Model S,2016,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",43456,"Matthews, NC",CLEAN
5YJSA1E10HF213489,40800,Model S,2017,75Kwh,Red Multi-Coat,Black Cloth,"19"" Sport Wheels",34163,"Minneapolis, MN",CLEAN
5YJSA1E15HF213522,41000,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",47961,"Carlsbad, CA",CLEAN
5YJSA1E27GF154772,41200,Model S,2016,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",37166,"Devon, PA",CLEAN
5YJSA1E2XGF151364,41300,Model S,2016,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",48440,"Maplewood, MN",CLEAN
5YJSA1E18HF208654,41600,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",39479,"Lathrop, CA",CLEAN
5YJSA1E23GF144868,41600,Model S,2016,Dual Motor 75Kwh,Pearl White Multi-Coat,Grey,"19"" Sport Wheels",42157,"Las Vegas, NV",CLEAN
5YJSA1E13HF214863,41700,Model S,2017,75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",34160,"Lathrop, CA",CLEAN
5YJSA1E14GF148421,41700,Model S,2016,75Kwh,Silver Metallic,Black,"19"" Sport Wheels",15270,"Littleton, CO",CLEAN
5YJSA1E2XHF208888,41800,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",46536,"Elk Grove Village, IL",CLEAN
5YJSA1E23GF168040,42100,Model S,2016,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",35655,"Lisle, IL",CLEAN
5YJSA1E10GF177091,42200,Model S,2016,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",34728,"Lathrop, CA",CLEAN
5YJSA1E15HF214105,42200,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",28283,"Lathrop, CA",CLEAN
5YJSA1E26GF156884,42200,Model S,2016,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",38932,"Newburgh, NY",CLEAN
5YJSA1E12HF209489,42200,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",26001,"Westmont, IL",CLEAN
5YJSA1E26HF195363,42300,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",38745,"Lathrop, CA",CLEAN
5YJSA1E21GF143637,42400,Model S,2016,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",41159,"Las Vegas, NV",CLEAN
5YJSA1E19GF169555,42400,Model S,2016,75Kwh,Solid Black,Black,"19"" Sport Wheels",19603,"Hawthorne, CA",CLEAN
5YJSA1E20HF199893,42500,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",31118,"Owings Mills, MD",PREVIOUS ACCIDENT(S)
5YJSA1E27HF199955,42500,Model S,2017,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",50895,,PREVIOUS ACCIDENT(S)
5YJSA1E22HF187843,42800,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",47911,"Lisle, IL",CLEAN
5YJSA1E26GF139373,42900,Model S,2016,Dual Motor 75Kwh,Model X Grey,Tan,"19"" Sport Wheels",32630,"Lisle, IL",CLEAN
5YJSA1E23HF179394,43000,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",47042,"Dedham, MA",CLEAN
5YJSA1E18HF215510,43100,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",32254,"Lathrop, CA",CLEAN
5YJSA1E13HF205760,43100,Model S,2017,75Kwh,Silver Metallic,Black,"19"" Sport Wheels",24203,"Lathrop, CA",CLEAN
5YJSA1E18GF170826,43100,Model S,2016,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",28009,"Carlsbad, CA",CLEAN
5YJSA1E16HF225355,43300,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",42807,"Lathrop, CA",CLEAN
5YJSA1E24GF142983,43400,Model S,2016,Dual Motor 90Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",49892,"Marina Del Rey, CA",CLEAN
5YJSA1H28FF085830,43600,Model S,2015,Dual Motor 85Kwh,Model X Grey,Black,"19"" Sport Wheels",17267,"Lathrop, CA",CLEAN
5YJSA1E2XGF173204,43700,Model S,2016,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",69547,,CLEAN
5YJSA1E23GF168846,43700,Model S,2016,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",32805,"Lathrop, CA",CLEAN
5YJSA1E15HF218980,43800,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",39387,"Santa Ana, CA",CLEAN
5YJSA1E2XGF129820,43900,Model S,2016,Dual Motor 70Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",28239,"Chicago, IL",CLEAN
5YJSA1E16HF228529,44000,Model S,2017,75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",43928,"Marina Del Rey, CA",CLEAN
5YJSA1E23HF204259,44000,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",36877,"Chicago, IL",PREVIOUS ACCIDENT(S)
5YJSA1E16HF208796,44100,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",33324,"Lathrop, CA",CLEAN
5YJSA1E15HF184443,44300,Model S,2017,75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",29278,"Littleton, CO",CLEAN
5YJSA1E25HF185097,44300,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",42917,"Rocklin, CA",CLEAN
5YJSA1E22HF201479,44300,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black Cloth,"19"" Sport Wheels",30209,"Lathrop, CA",CLEAN
5YJSA1E26GF152396,44400,Model S,2016,Dual Motor 75Kwh,Model X Grey,Grey,"19"" Sport Wheels",20361,"Owings Mills, MD",PREVIOUS ACCIDENT(S)
5YJSA1H41FF089493,47000,Model S,2015,Dual Motor 85Kwh Performance,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",41619,"Superior, CO",CLEAN
5YJSA1E12HF208665,47000,Model S,2017,75Kwh,Solid Black,Tan,"19"" Sport Wheels",22293,"West Palm Beach, FL",PREVIOUS ACCIDENT(S)
5YJSA1E20HF212223,47200,Model S,2017,Dual Motor 75Kwh,Solid Black,White,"19"" Sport Wheels",36218,,CLEAN
5YJSA1E17HF231195,47200,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",24137,"Burbank, CA",PREVIOUS ACCIDENT(S)
5YJSA1E25HF193216,47300,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",32209,,PREVIOUS ACCIDENT(S)
5YJSA1E25GF167553,47400,Model S,2016,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",83724,"Roswell, GA",CLEAN
5YJSA1E22HF190340,47400,Model S,2017,Dual Motor 75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",38245,"Cincinnati, OH",CLEAN
5YJSA1E29HF201172,47400,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",38814,,CLEAN
5YJSA1E11HF228521,47400,Model S,2017,75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",24848,"Scottsdale, AZ",CLEAN
5YJSA1E28GF144963,47500,Model S,2016,Dual Motor 90Kwh,Model X Grey,Grey,"19"" Sport Wheels",40586,"Dania Beach, FL",CLEAN
5YJSA1E44FF102628,47600,Model S,2015,Dual Motor 90Kwh Ludicrous,Model X Grey,Black,"21"" Wheels",62654,"Raleigh, NC",CLEAN
5YJSA1E29HF189461,47600,Model S,2017,Dual Motor 90Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",48535,"Chicago, IL",PREVIOUS ACCIDENT(S)
5YJSA1E29HF186611,47700,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",16552,"Carlsbad, CA",CLEAN
5YJSA1E10HF193549,47700,Model S,2017,75Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",19871,"Tempe, AZ",CLEAN
5YJSA1E20HF196752,47700,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",28912,,CLEAN
5YJSA1E15HF226867,48000,Model S,2017,75Kwh,Solid Black,Black Cloth,"21"" Wheels",27364,"Walnut, CA",CLEAN
5YJSA1E16GF152907,48000,Model S,2016,75Kwh,Solid Black,Tan,"19"" Sport Wheels",20905,"Costa Mesa, CA",CLEAN
5YJSA1E26HF192334,48100,Model S,2017,Dual Motor 90Kwh,Silver Metallic,Black,"19"" Sport Wheels",50292,"Palm Springs, CA",CLEAN
5YJSA1E2XHF221480,48200,Model S,2017,Dual Motor 75Kwh,Model X Grey,White,"19"" Sport Wheels",32519,"Lisle, IL",PREVIOUS ACCIDENT(S)
5YJSA1E20HF194693,48200,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",23115,"Dedham, MA",CLEAN
5YJSA1E29GF156152,45200,Model S,2016,Dual Motor 75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",24351,"Matthews, NC",CLEAN
5YJSA1E18HF187319,45200,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",18051,"Lathrop, CA",CLEAN
5YJSA1E2XHF192336,45200,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",30217,"Fremont, CA",PREVIOUS ACCIDENT(S)
5YJSA1E4XGF134596,45200,Model S,2016,Dual Motor 90Kwh Performance,Pearl White Multi-Coat,Grey,"19"" Sport Wheels",71114,"Rockville, MD",CLEAN
5YJSA1E13HF221425,45200,Model S,2017,75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",32428,"Lathrop, CA",CLEAN
5YJSA1E23HF193344,45300,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",42927,"Portland, OR",CLEAN
5YJSA1E26GF128471,45400,Model S,2016,Dual Motor 90Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",32603,"Nashville, TN",CLEAN
5YJSA1E13HF190919,45400,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",26484,"Fremont, CA",CLEAN
5YJSA1E23GF166918,45500,Model S,2016,Dual Motor 75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",39996,"San Jose, CA",CLEAN
5YJSA1E20GF154127,45500,Model S,2016,Dual Motor 90Kwh,Silver Metallic,Grey,"19"" Sport Wheels",48136,"Lathrop, CA",CLEAN
5YJSA1E29HF217551,45600,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",40386,"Lathrop, CA",CLEAN
5YJSA1E17HF231178,45700,Model S,2017,75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",31723,"Lathrop, CA",CLEAN
5YJSA1E13HF197109,45700,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",28373,"Raleigh, NC",CLEAN
5YJSA1E13HF220324,45800,Model S,2017,75Kwh,Pearl White Multi-Coat,Cream Premium,"19"" Sport Wheels",33055,"Lathrop, CA",CLEAN
5YJSA1E12HF203093,45800,Model S,2017,75Kwh,Red Multi-Coat,Tan,"19"" Sport Wheels",7953,"Lathrop, CA",CLEAN
5YJSA1E17HF225896,45900,Model S,2017,75Kwh,Solid Black,Cream Premium,"19"" Sport Wheels",26788,"Lathrop, CA",PREVIOUS ACCIDENT(S)
5YJSA1E12HF231315,45900,Model S,2017,75Kwh,Silver Metallic,Black Cloth,"19"" Sport Wheels",39843,"Lathrop, CA",CLEAN
5YJSA1E13HF217634,46000,Model S,2017,75Kwh,Silver Metallic,Black,"19"" Sport Wheels",27462,"Lathrop, CA",CLEAN
5YJSA1E12HF184528,46000,Model S,2017,75Kwh,Red Multi-Coat,Black,"19"" Sport Wheels",23701,"Littleton, CO",CLEAN
5YJSA1E20HF211329,46100,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",39543,"Lathrop, CA",CLEAN
5YJSA1E25HF223718,46200,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",30431,"Lathrop, CA",CLEAN
5YJSA1E22HF226401,46200,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,White,"19"" Sport Wheels",38023,"Lathrop, CA",CLEAN
5YJSA1E15GF170525,46200,Model S,2016,75Kwh,Model X Grey,Grey,"19"" Sport Wheels",14214,"Lathrop, CA",CLEAN
5YJSA1E11HF214103,46200,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",32546,"Lathrop, CA",CLEAN
5YJSA1E26HF204319,46400,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",45507,"Lathrop, CA",CLEAN
5YJSA1E28GF172343,46400,Model S,2016,Dual Motor 90Kwh,Model X Grey,Black,"19"" Sport Wheels",49187,"Littleton, CO",CLEAN
5YJSA1E15HF209714,46400,Model S,2017,75Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",25138,"Rocklin, CA",CLEAN
5YJSA1E25GF175491,46500,Model S,2016,Dual Motor 75Kwh,Silver Metallic,Grey,"19"" Sport Wheels",34144,"Littleton, CO",CLEAN
5YJSA1E28HF193548,46500,Model S,2017,Dual Motor 75Kwh,Model X Grey,White,"19"" Sport Wheels",25819,"Lathrop, CA",CLEAN
5YJSA1E27GF133971,46500,Model S,2016,Dual Motor 90Kwh,Model X Grey,Tan,"21"" Wheels",15490,"Costa Mesa, CA",CLEAN
5YJSA1E26GF168789,46500,Model S,2016,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",24958,"Maplewood, MN",CLEAN
5YJSA1E25GF153801,46500,Model S,2016,Dual Motor 75Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",41321,"Dedham, MA",CLEAN
5YJSA1E12HF226096,46600,Model S,2017,75Kwh,Silver Metallic,White,"19"" Sport Wheels",28185,"Lathrop, CA",CLEAN
5YJSA1E27HF198689,46600,Model S,2017,Dual Motor 75Kwh,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",28900,"Lisle, IL",CLEAN
5YJSA1E22HF192346,46700,Model S,2017,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",25810,"Lathrop, CA",CLEAN
5YJSA1E17HF215899,46700,Model S,2017,75Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",23939,"Lathrop, CA",CLEAN
5YJSA1E17HF208838,46800,Model S,2017,75Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",19846,"Littleton, CO",CLEAN
5YJSA1E11HF218796,46900,Model S,2017,75Kwh,Solid Black,Black,"19"" Sport Wheels",19402,"Rocklin, CA",CLEAN
5YJSA1E17HF209701,46900,Model S,2017,75Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",13603,"Carlsbad, CA",CLEAN
5YJSA1E27HF190852,47000,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",12376,"Lisle, IL",CLEAN
5YJSA1E2XFF111560,47200,Model S,2015,Dual Motor 90Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",27355,"Lathrop, CA",CLEAN
5YJSA1E17HF194052,47400,Model S,2017,75Kwh,Deep Blue Metallic,Tan,"19"" Sport Wheels",20281,"Lathrop, CA",CLEAN
5YJSA1E15HF215223,47500,Model S,2017,75Kwh,Pearl White Multi-Coat,Cream Premium,"19"" Sport Wheels",27175,"Lathrop, CA",CLEAN
5YJSA1E1XHF216528,47700,Model S,2017,75Kwh,Model X Grey,Black,"19"" Sport Wheels",22408,"Lathrop, CA",CLEAN
5YJSA1E28HF225348,54400,Model S,2017,Dual Motor 75Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",17291,"Walnut, CA",CLEAN
5YJSA1E23HF194008,54500,Model S,2017,Dual Motor 90Kwh,Silver Metallic,Tan,"19"" Sport Wheels",24280,"Littleton, CO",CLEAN
5YJSA1E26HF201372,54800,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black,"19"" Sport Wheels",42317,"Smithtown, NY",CLEAN
5YJSA1E2XHF211452,55000,Model S,2017,Dual Motor 90Kwh,Deep Blue Metallic,Cream Premium,"19"" Sport Wheels",25924,,CLEAN
5YJSA1E24HF200866,55300,Model S,2017,Dual Motor 100Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",32140,"Rockville, MD",PREVIOUS ACCIDENT(S)
5YJSA1E25HF201556,55400,Model S,2017,Dual Motor 100Kwh,Silver Metallic,Black,"19"" Sport Wheels",35095,"Palm Springs, CA",CLEAN
5YJSA1E23HF222308,56000,Model S,2017,Dual Motor 100Kwh,Deep Blue Metallic,White,"19"" Sport Wheels",46449,"Costa Mesa, CA",CLEAN
5YJSA1E23HF209882,56000,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black Cloth,"19"" Sport Wheels",31376,"Costa Mesa, CA",CLEAN
5YJSA1E40FF109401,56100,Model S,2015,Dual Motor 90Kwh Ludicrous,Pearl White Multi-Coat,Tan,"19"" Sport Wheels",9461,"Lyndhurst, OH",CLEAN
5YJSA1E29HF191615,56300,Model S,2017,Dual Motor 100Kwh,Solid Black,Black,"19"" Sport Wheels",38693,"Dania Beach, FL",CLEAN
5YJSA1E20JF270161,56400,Model S,2018,Dual Motor 75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",18360,"Chicago, IL",CLEAN
5YJSA1E24JF280661,56400,Model S,2018,Dual Motor 75Kwh,Model X Grey,Black,"19"" Sport Wheels",17555,"Littleton, CO",CLEAN
5YJSA1E24HF224780,57000,Model S,2017,Dual Motor 100Kwh,Model X Grey,White,"19"" Sport Wheels",45736,"Burbank, CA",CLEAN
5YJSA1E23HF220932,57200,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black,"19"" Sport Wheels",37731,"Costa Mesa, CA",CLEAN
5YJSA1E2XJF243548,57400,Model S,2018,Dual Motor 100Kwh,Solid Black,Black Cloth,"19"" Sport Wheels",46989,"Maplewood, MN",CLEAN
5YJSA1E29HF216996,57500,Model S,2017,Dual Motor 100Kwh,Pearl White Multi-Coat,Black Cloth,"19"" Sport Wheels",32454,"Van Nuys, CA",PREVIOUS ACCIDENT(S)
5YJSA1E23JF291506,57500,Model S,2018,Dual Motor 75Kwh,Pearl White Multi-Coat,Black,"19"" Sport Wheels",18926,"Raleigh, NC",CLEAN
5YJSA1E24HF215478,57700,Model S,2017,Dual Motor 100Kwh,Pearl White Multi-Coat,Cream Premium,"19"" Sport Wheels",27509,"Chicago, IL",PREVIOUS ACCIDENT(S)
5YJSA1E24HF213830,58200,Model S,2017,Dual Motor 100Kwh,Silver Metallic,Cream Premium,"19"" Sport Wheels",27174,"Costa Mesa, CA",CLEAN
5YJSA1E25HF216705,58400,Model S,2017,Dual Motor 100Kwh,Model X Grey,Black,"19"" Sport Wheels",27773,"Cincinnati, OH",CLEAN
5YJSA1E21HF212702,48700,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",28917,"Lathrop, CA",CLEAN
5YJSA1E2XHF193390,48700,Model S,2017,Dual Motor 75Kwh,Model X Grey,Tan,"19"" Sport Wheels",24317,"Littleton, CO",CLEAN
5YJSA1E14HF226729,48800,Model S,2017,75Kwh,Silver Metallic,White,"19"" Sport Wheels",22259,"Lathrop, CA",CLEAN
5YJSA1E1XHF217498,48800,Model S,2017,75Kwh,Solid Black,Black Cloth,"21"" Wheels",18870,"Lathrop, CA",CLEAN
5YJSA1E27HF191368,48900,Model S,2017,Dual Motor 75Kwh,Solid Black,Tan,"19"" Sport Wheels",19787,"Bakersfield, CA",CLEAN
5YJSA1E29HF214522,49000,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",27211,"Minneapolis, MN",CLEAN
5YJSA1E21HF220427,49000,Model S,2017,Dual Motor 75Kwh,Model X Grey,Cream Premium,"19"" Sport Wheels",16069,"Lathrop, CA",CLEAN
5YJSA1E15HF217554,49000,Model S,2017,75Kwh,Solid Black,Cream Premium,"19"" Sport Wheels",20915,"Littleton, CO",CLEAN
5YJSA1E2XHF226081,49200,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",25956,"Lathrop, CA",CLEAN
5YJSA1E12HF217513,49200,Model S,2017,75Kwh,Pearl White Multi-Coat,Cream Premium,"19"" Sport Wheels",14319,"Hawthorne, CA",CLEAN
5YJSA1E24GF148542,49300,Model S,2016,Dual Motor 90Kwh,Deep Blue Metallic,Black,"19"" Sport Wheels",18809,"Raleigh, NC",CLEAN
5YJSA1E24HF194714,49300,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",14915,"Paramus, NJ",PREVIOUS ACCIDENT(S)
5YJSA1E26HF219760,49400,Model S,2017,Dual Motor 75Kwh,Solid Black,Black,"19"" Sport Wheels",24222,"Costa Mesa, CA",CLEAN
5YJSA1E2XHF177934,49500,Model S,2017,Dual Motor 90Kwh,Solid Black,Black,"19"" Sport Wheels",39483,"Lathrop, CA",CLEAN
5YJSA1E24HF220017,49500,Model S,2017,Dual Motor 75Kwh,Silver Metallic,Black,"19"" Sport Wheels",13650,"Fremont, CA",CLEAN
5YJSA1E24HF198536,49500,Model S,2017,Dual Motor 90Kwh,Silver Metallic,Black,"19"" Sport Wheels",19007,"Lathrop, CA",PREVIOUS ACCIDENT(S)
